n_estimators,max_depth,random_state,score
18,10,2,95.7
18,10,3,94.7
18,10,4,95.4
18,10,5,95.0
18,10,6,95.0
18,10,7,95.2
18,10,8,95.0
18,10,9,95.3
18,10,10,95.2
18,10,11,94.8
18,10,12,95.2
18,10,13,95.4
18,10,14,94.2
18,10,15,95.4
18,10,16,95.2
18,10,17,95.0
18,10,18,94.9
18,10,19,95.4
18,10,20,94.6
18,10,21,95.0
18,10,22,94.9
18,10,23,95.3
18,10,24,95.0
18,10,25,95.0
18,10,26,94.7
18,10,27,95.0
18,10,28,95.2
18,10,29,94.9
18,11,1,96.2
18,11,2,95.4
18,11,3,95.6
18,11,4,95.3
18,11,5,95.4
18,11,6,96.1
18,11,7,95.4
18,11,8,96.2
18,11,9,95.7
18,11,10,96.0
18,11,11,96.0
18,11,12,95.3
18,11,13,95.4
18,11,14,95.4
18,11,15,95.5
18,11,16,95.8
18,11,17,95.9
18,11,18,95.9
18,11,19,96.1
18,11,20,95.4
18,11,21,95.6
18,11,22,95.3
18,11,23,95.2
18,11,24,95.5
18,11,25,95.4
18,11,26,96.0
18,11,27,95.4
18,11,28,95.4
18,11,29,95.7
18,12,1,96.2
18,12,2,95.7
18,12,3,95.6
18,12,4,95.6
18,12,5,95.6
18,12,6,95.8
18,12,7,95.7
18,12,8,95.7
18,12,9,95.6
18,12,10,95.7
18,12,11,95.4
18,12,12,96.0
18,12,13,96.0
18,12,14,95.4
18,12,15,95.9
18,12,16,96.3
18,12,17,96.0
18,12,18,95.8
18,12,19,94.9
18,12,20,94.9
18,12,21,95.5
18,12,22,96.0
18,12,23,95.7
18,12,24,96.0
18,12,25,95.0
18,12,26,95.1
18,12,27,96.0
18,12,28,96.1
18,12,29,95.9
18,13,1,96.0
18,13,2,96.5
18,13,3,96.2
18,13,4,96.0
18,13,5,95.7
18,13,6,95.8
18,13,7,96.2
18,13,8,96.5
18,13,9,96.3
18,13,10,95.8
18,13,11,96.1
18,13,12,96.0
18,13,13,96.0
18,13,14,95.7
18,13,15,96.2
18,13,16,96.4
18,13,17,96.0
18,13,18,96.2
18,13,19,95.7
18,13,20,96.3
18,13,21,96.0
18,13,22,95.7
18,13,23,95.3
18,13,24,96.0
18,13,25,95.8
18,13,26,95.6
18,13,27,95.7
18,13,28,96.2
18,13,29,96.1
18,14,1,96.3
18,14,2,96.1
18,14,3,96.2
18,14,4,96.1
18,14,5,95.8
18,14,6,96.0
18,14,7,96.1
18,14,8,95.9
18,14,9,95.7
18,14,10,96.0
18,14,11,96.0
18,14,12,96.5
18,14,13,96.2
18,14,14,95.6
18,14,15,95.7
18,14,16,96.0
18,14,17,96.2
18,14,18,96.5
18,14,19,95.9
18,14,20,96.4
18,14,21,95.9
18,14,22,96.3
18,14,23,95.7
18,14,24,96.2
18,14,25,96.4
18,14,26,95.6
18,14,27,96.3
18,14,28,96.7
18,14,29,96.0
18,15,1,96.0
18,15,2,95.7
18,15,3,96.3
18,15,4,95.8
18,15,5,95.8
18,15,6,96.3
18,15,7,96.4
18,15,8,96.1
18,15,9,96.0
18,15,10,96.0
18,15,11,96.5
18,15,12,96.0
18,15,13,96.5
18,15,14,95.6
18,15,15,95.5
18,15,16,96.2
18,15,17,96.0
18,15,18,96.1
18,15,19,96.5
18,15,20,96.3
18,15,21,95.7
18,15,22,96.5
18,15,23,95.7
18,15,24,96.6
18,15,25,96.7
18,15,26,95.5
18,15,27,95.4
18,15,28,96.2
18,15,29,96.2
19,10,1,94.8
19,10,2,95.8
19,10,3,94.6
19,10,4,95.4
19,10,5,95.1
19,10,6,95.5
19,10,7,95.2
19,10,8,94.9
19,10,9,95.3
19,10,10,95.0
19,10,11,94.7
19,10,12,95.2
19,10,13,95.3
19,10,14,94.1
19,10,15,95.4
19,10,16,94.9
19,10,17,95.2
19,10,18,94.9
19,10,19,95.4
19,10,20,94.7
19,10,21,94.9
19,10,22,95.0
19,10,23,95.2
19,10,24,95.4
19,10,25,95.2
19,10,26,94.9
19,10,27,94.9
19,10,28,95.4
19,10,29,95.2
19,11,1,96.0
19,11,2,95.5
19,11,3,95.7
19,11,4,95.4
19,11,5,95.4
19,11,6,96.0
19,11,7,95.8
19,11,8,96.2
19,11,9,95.4
19,11,10,95.6
19,11,11,96.2
19,11,12,95.3
19,11,13,95.4
19,11,14,95.4
19,11,15,95.4
19,11,16,95.8
19,11,17,95.7
19,11,18,95.9
19,11,19,95.9
19,11,20,95.6
19,11,21,95.8
19,11,22,95.3
19,11,23,95.3
19,11,24,95.4
19,11,25,95.2
19,11,26,95.9
19,11,27,95.4
19,11,28,95.1
19,11,29,95.9
19,12,1,96.2
19,12,2,95.8
19,12,3,95.7
19,12,4,95.4
19,12,5,95.5
19,12,6,95.7
19,12,7,95.7
19,12,8,96.0
19,12,9,95.7
19,12,10,95.7
19,12,11,95.4
19,12,12,96.1
19,12,13,95.9
19,12,14,95.4
19,12,15,96.1
19,12,16,96.4
19,12,17,96.3
19,12,18,96.2
19,12,19,95.2
19,12,20,95.0
19,12,21,95.4
19,12,22,95.8
19,12,23,95.6
19,12,24,96.1
19,12,25,94.9
19,12,26,95.2
19,12,27,95.9
19,12,28,96.0
19,12,29,96.1
19,13,1,96.1
19,13,2,96.2
19,13,3,96.5
19,13,4,95.8
19,13,5,95.7
19,13,6,96.0
19,13,7,96.2
19,13,8,96.5
19,13,9,96.2
19,13,10,95.8
19,13,11,95.9
19,13,12,96.2
19,13,13,96.2
19,13,14,96.0
19,13,15,96.0
19,13,16,96.3
19,13,17,95.8
19,13,18,96.2
19,13,19,96.2
19,13,20,96.0
19,13,21,96.2
19,13,22,95.8
19,13,23,95.2
19,13,24,96.4
19,13,25,95.7
19,13,26,95.6
19,13,27,95.2
19,13,28,96.2
19,13,29,96.3
19,14,1,96.2
19,14,2,96.2
19,14,3,96.0
19,14,4,95.9
19,14,5,95.7
19,14,6,96.0
19,14,7,96.0
19,14,8,96.0
19,14,9,96.0
19,14,10,96.1
19,14,11,96.1
19,14,12,96.6
19,14,13,96.5
19,14,14,95.6
19,14,15,95.8
19,14,16,96.4
19,14,17,96.2
19,14,18,96.6
19,14,19,96.0
19,14,20,96.2
19,14,21,96.2
19,14,22,96.2
19,14,23,95.8
19,14,24,96.0
19,14,25,96.0
19,14,26,95.8
19,14,27,96.2
19,14,28,96.8
19,14,29,96.0
19,15,1,95.9
19,15,2,95.7
19,15,3,96.5
19,15,4,95.9
19,15,5,96.0
19,15,6,96.5
19,15,7,96.6
19,15,8,96.2
19,15,9,96.3
19,15,10,95.8
19,15,11,96.6
19,15,12,96.0
19,15,13,96.8
19,15,14,95.5
19,15,15,95.7
19,15,16,96.4
19,15,17,96.1
19,15,18,96.0
19,15,19,96.6
19,15,20,96.3
19,15,21,96.0
19,15,22,96.1
19,15,23,95.8
19,15,24,96.4
19,15,25,96.4
19,15,26,95.6
19,15,27,95.7
19,15,28,96.2
19,15,29,96.2
