n_estimators,max_depth,random_state,score
14,12,1,98.7
14,12,2,98.5
14,12,3,98.6
14,12,4,98.5
14,12,5,98.3
14,12,6,98.8
14,12,7,98.6
14,12,8,98.7
14,12,9,98.5
14,12,10,98.6
14,12,11,98.7
14,12,12,98.5
14,12,13,98.3
14,12,14,98.8
14,12,15,98.5
14,12,16,98.6
14,12,17,98.5
14,12,18,98.3
14,12,19,98.5
14,12,20,98.7
14,12,21,98.7
14,12,22,98.5
14,12,23,98.7
14,12,24,98.9
14,12,25,98.4
14,12,26,98.9
14,12,27,98.8
14,12,28,98.4
14,12,29,98.7
14,12,30,98.8
14,12,31,98.3
14,12,32,98.7
14,12,33,98.8
14,12,34,98.5
14,12,35,98.5
14,12,36,98.6
14,12,37,98.6
14,12,38,98.5
14,12,39,98.6
14,12,40,98.5
14,12,41,98.7
14,12,42,98.9
14,12,43,98.2
14,12,44,98.5
14,12,45,98.5
14,12,46,98.8
14,12,47,98.2
14,12,48,98.7
14,12,49,97.8
14,12,50,98.2
14,12,51,98.4
14,12,52,98.2
14,12,53,98.6
14,12,54,98.6
14,12,55,98.7
14,12,56,98.8
14,12,57,98.4
14,12,58,98.3
14,12,59,99.0
14,12,60,98.4
14,12,61,98.5
14,12,62,98.5
14,12,63,98.6
14,12,64,98.3
14,12,65,98.4
14,12,66,98.6
14,12,67,98.2
14,12,68,98.1
14,12,69,98.5
14,12,70,98.4
14,12,71,98.5
14,12,72,98.3
14,12,73,98.4
14,12,74,98.5
14,12,75,98.5
14,12,76,98.3
14,12,77,98.4
14,12,78,98.6
14,12,79,98.6
14,12,80,98.3
14,12,81,98.3
14,12,82,98.5
14,12,83,98.5
14,12,84,98.4
14,12,85,99.0
14,12,86,98.5
14,12,87,98.5
14,12,88,98.7
14,12,89,98.4
14,12,90,98.5
14,12,91,98.6
14,12,92,98.5
14,12,93,98.4
14,12,94,97.9
14,12,95,97.9
14,12,96,98.7
14,12,97,98.3
14,12,98,97.9
14,12,99,98.9
14,13,1,98.7
14,13,2,98.5
14,13,3,98.6
14,13,4,98.5
14,13,5,98.3
14,13,6,98.8
14,13,7,98.6
14,13,8,98.7
14,13,9,98.5
14,13,10,98.6
14,13,11,98.7
14,13,12,98.5
14,13,13,98.3
14,13,14,98.8
14,13,15,98.5
14,13,16,98.6
14,13,17,98.5
14,13,18,98.3
14,13,19,98.5
14,13,20,98.7
14,13,21,98.7
14,13,22,98.5
14,13,23,98.7
14,13,24,98.9
14,13,25,98.4
14,13,26,98.9
14,13,27,98.8
14,13,28,98.4
14,13,29,98.7
14,13,30,98.8
14,13,31,98.3
14,13,32,98.7
14,13,33,98.8
14,13,34,98.5
14,13,35,98.5
14,13,36,98.6
14,13,37,98.6
14,13,38,98.5
14,13,39,98.6
14,13,40,98.5
14,13,41,98.7
14,13,42,98.9
14,13,43,98.2
14,13,44,98.5
14,13,45,98.5
14,13,46,98.8
14,13,47,98.2
14,13,48,98.7
14,13,49,97.8
14,13,50,98.2
14,13,51,98.4
14,13,52,98.2
14,13,53,98.6
14,13,54,98.6
14,13,55,98.7
14,13,56,98.8
14,13,57,98.4
14,13,58,98.3
14,13,59,99.0
14,13,60,98.4
14,13,61,98.5
14,13,62,98.5
14,13,63,98.6
14,13,64,98.3
14,13,65,98.4
14,13,66,98.6
14,13,67,98.2
14,13,68,98.1
14,13,69,98.5
14,13,70,98.4
14,13,71,98.5
14,13,72,98.3
14,13,73,98.4
14,13,74,98.5
14,13,75,98.5
14,13,76,98.3
14,13,77,98.4
14,13,78,98.6
14,13,79,98.6
14,13,80,98.3
14,13,81,98.3
14,13,82,98.5
14,13,83,98.5
14,13,84,98.4
14,13,85,99.0
14,13,86,98.5
14,13,87,98.5
14,13,88,98.7
14,13,89,98.4
14,13,90,98.5
14,13,91,98.6
14,13,92,98.5
14,13,93,98.4
14,13,94,97.9
14,13,95,97.9
14,13,96,98.7
14,13,97,98.3
14,13,98,97.9
14,13,99,98.9
14,14,1,98.7
14,14,2,98.5
14,14,3,98.6
14,14,4,98.5
14,14,5,98.3
14,14,6,98.8
14,14,7,98.6
14,14,8,98.7
14,14,9,98.5
14,14,10,98.6
14,14,11,98.7
14,14,12,98.5
14,14,13,98.3
14,14,14,98.8
14,14,15,98.5
14,14,16,98.6
14,14,17,98.5
14,14,18,98.3
14,14,19,98.5
14,14,20,98.7
14,14,21,98.7
14,14,22,98.5
14,14,23,98.7
14,14,24,98.9
14,14,25,98.4
14,14,26,98.9
14,14,27,98.8
14,14,28,98.4
14,14,29,98.7
14,14,30,98.8
14,14,31,98.3
14,14,32,98.7
14,14,33,98.8
14,14,34,98.5
14,14,35,98.5
14,14,36,98.6
14,14,37,98.6
14,14,38,98.5
14,14,39,98.6
14,14,40,98.5
14,14,41,98.7
14,14,42,98.9
14,14,43,98.2
14,14,44,98.5
14,14,45,98.5
14,14,46,98.8
14,14,47,98.2
14,14,48,98.7
14,14,49,97.8
14,14,50,98.2
14,14,51,98.4
14,14,52,98.2
14,14,53,98.6
14,14,54,98.6
14,14,55,98.7
14,14,56,98.8
14,14,57,98.4
14,14,58,98.3
14,14,59,99.0
14,14,60,98.4
14,14,61,98.5
14,14,62,98.5
14,14,63,98.6
14,14,64,98.3
14,14,65,98.4
14,14,66,98.6
14,14,67,98.2
14,14,68,98.1
14,14,69,98.5
14,14,70,98.4
14,14,71,98.5
14,14,72,98.3
14,14,73,98.4
14,14,74,98.5
14,14,75,98.5
14,14,76,98.3
14,14,77,98.4
14,14,78,98.6
14,14,79,98.6
14,14,80,98.3
14,14,81,98.3
14,14,82,98.5
14,14,83,98.5
14,14,84,98.4
14,14,85,99.0
14,14,86,98.5
14,14,87,98.5
14,14,88,98.7
14,14,89,98.4
14,14,90,98.5
14,14,91,98.6
14,14,92,98.5
14,14,93,98.4
14,14,94,97.9
14,14,95,97.9
14,14,96,98.7
14,14,97,98.3
14,14,98,97.9
14,14,99,98.9
14,15,1,98.7
14,15,2,98.5
14,15,3,98.6
14,15,4,98.5
14,15,5,98.3
14,15,6,98.8
14,15,7,98.6
14,15,8,98.7
14,15,9,98.5
14,15,10,98.6
14,15,11,98.7
14,15,12,98.5
14,15,13,98.3
14,15,14,98.8
14,15,15,98.5
14,15,16,98.6
14,15,17,98.5
14,15,18,98.3
14,15,19,98.5
14,15,20,98.7
14,15,21,98.7
14,15,22,98.5
14,15,23,98.7
14,15,24,98.9
14,15,25,98.4
14,15,26,98.9
14,15,27,98.8
14,15,28,98.4
14,15,29,98.7
14,15,30,98.8
14,15,31,98.3
14,15,32,98.7
14,15,33,98.8
14,15,34,98.5
14,15,35,98.5
14,15,36,98.6
14,15,37,98.6
14,15,38,98.5
14,15,39,98.6
14,15,40,98.5
14,15,41,98.7
14,15,42,98.9
14,15,43,98.2
14,15,44,98.5
14,15,45,98.5
14,15,46,98.8
14,15,47,98.2
14,15,48,98.7
14,15,49,97.8
14,15,50,98.2
14,15,51,98.4
14,15,52,98.2
14,15,53,98.6
14,15,54,98.6
14,15,55,98.7
14,15,56,98.8
14,15,57,98.4
14,15,58,98.3
14,15,59,99.0
14,15,60,98.4
14,15,61,98.5
14,15,62,98.5
14,15,63,98.6
14,15,64,98.3
14,15,65,98.4
14,15,66,98.6
14,15,67,98.2
14,15,68,98.1
14,15,69,98.5
14,15,70,98.4
14,15,71,98.5
14,15,72,98.3
14,15,73,98.4
14,15,74,98.5
14,15,75,98.5
14,15,76,98.3
14,15,77,98.4
14,15,78,98.6
14,15,79,98.6
14,15,80,98.3
14,15,81,98.3
14,15,82,98.5
14,15,83,98.5
14,15,84,98.4
14,15,85,99.0
14,15,86,98.5
14,15,87,98.5
14,15,88,98.7
14,15,89,98.4
14,15,90,98.5
14,15,91,98.6
14,15,92,98.5
14,15,93,98.4
14,15,94,97.9
14,15,95,97.9
14,15,96,98.7
14,15,97,98.3
14,15,98,97.9
14,15,99,98.9
14,16,1,98.7
14,16,2,98.5
14,16,3,98.6
14,16,4,98.5
14,16,5,98.3
14,16,6,98.8
14,16,7,98.6
14,16,8,98.7
14,16,9,98.5
14,16,10,98.6
14,16,11,98.7
14,16,12,98.5
14,16,13,98.3
14,16,14,98.8
14,16,15,98.5
14,16,16,98.6
14,16,17,98.5
14,16,18,98.3
14,16,19,98.5
14,16,20,98.7
14,16,21,98.7
14,16,22,98.5
14,16,23,98.7
14,16,24,98.9
14,16,25,98.4
14,16,26,98.9
14,16,27,98.8
14,16,28,98.4
14,16,29,98.7
14,16,30,98.8
14,16,31,98.3
14,16,32,98.7
14,16,33,98.8
14,16,34,98.5
14,16,35,98.5
14,16,36,98.6
14,16,37,98.6
14,16,38,98.5
14,16,39,98.6
14,16,40,98.5
14,16,41,98.7
14,16,42,98.9
14,16,43,98.2
14,16,44,98.5
14,16,45,98.5
14,16,46,98.8
14,16,47,98.2
14,16,48,98.7
14,16,49,97.8
14,16,50,98.2
14,16,51,98.4
14,16,52,98.2
14,16,53,98.6
14,16,54,98.6
14,16,55,98.7
14,16,56,98.8
14,16,57,98.4
14,16,58,98.3
14,16,59,99.0
14,16,60,98.4
14,16,61,98.5
14,16,62,98.5
14,16,63,98.6
14,16,64,98.3
14,16,65,98.4
14,16,66,98.6
14,16,67,98.2
14,16,68,98.1
14,16,69,98.5
14,16,70,98.4
14,16,71,98.5
14,16,72,98.3
14,16,73,98.4
14,16,74,98.5
14,16,75,98.5
14,16,76,98.3
14,16,77,98.4
14,16,78,98.6
14,16,79,98.6
14,16,80,98.3
14,16,81,98.3
14,16,82,98.5
14,16,83,98.5
14,16,84,98.4
14,16,85,99.0
14,16,86,98.5
14,16,87,98.5
14,16,88,98.7
14,16,89,98.4
14,16,90,98.5
14,16,91,98.6
14,16,92,98.5
14,16,93,98.4
14,16,94,97.9
14,16,95,97.9
14,16,96,98.7
14,16,97,98.3
14,16,98,97.9
14,16,99,98.9
14,17,1,98.7
14,17,2,98.5
14,17,3,98.6
14,17,4,98.5
14,17,5,98.3
14,17,6,98.8
14,17,7,98.6
14,17,8,98.7
14,17,9,98.5
14,17,10,98.6
14,17,11,98.7
14,17,12,98.5
14,17,13,98.3
14,17,14,98.8
14,17,15,98.5
14,17,16,98.6
14,17,17,98.5
14,17,18,98.3
14,17,19,98.5
14,17,20,98.7
14,17,21,98.7
14,17,22,98.5
14,17,23,98.7
14,17,24,98.9
14,17,25,98.4
14,17,26,98.9
14,17,27,98.8
14,17,28,98.4
14,17,29,98.7
14,17,30,98.8
14,17,31,98.3
14,17,32,98.7
14,17,33,98.8
14,17,34,98.5
14,17,35,98.5
14,17,36,98.6
14,17,37,98.6
14,17,38,98.5
14,17,39,98.6
14,17,40,98.5
14,17,41,98.7
14,17,42,98.9
14,17,43,98.2
14,17,44,98.5
14,17,45,98.5
14,17,46,98.8
14,17,47,98.2
14,17,48,98.7
14,17,49,97.8
14,17,50,98.2
14,17,51,98.4
14,17,52,98.2
14,17,53,98.6
14,17,54,98.6
14,17,55,98.7
14,17,56,98.8
14,17,57,98.4
14,17,58,98.3
14,17,59,99.0
14,17,60,98.4
14,17,61,98.5
14,17,62,98.5
14,17,63,98.6
14,17,64,98.3
14,17,65,98.4
14,17,66,98.6
14,17,67,98.2
14,17,68,98.1
14,17,69,98.5
14,17,70,98.4
14,17,71,98.5
14,17,72,98.3
14,17,73,98.4
14,17,74,98.5
14,17,75,98.5
14,17,76,98.3
14,17,77,98.4
14,17,78,98.6
14,17,79,98.6
14,17,80,98.3
14,17,81,98.3
14,17,82,98.5
14,17,83,98.5
14,17,84,98.4
14,17,85,99.0
14,17,86,98.5
14,17,87,98.5
14,17,88,98.7
14,17,89,98.4
14,17,90,98.5
14,17,91,98.6
14,17,92,98.5
14,17,93,98.4
14,17,94,97.9
14,17,95,97.9
14,17,96,98.7
14,17,97,98.3
14,17,98,97.9
14,17,99,98.9
14,18,1,98.7
14,18,2,98.5
14,18,3,98.6
14,18,4,98.5
14,18,5,98.3
14,18,6,98.8
14,18,7,98.6
14,18,8,98.7
14,18,9,98.5
14,18,10,98.6
14,18,11,98.7
14,18,12,98.5
14,18,13,98.3
14,18,14,98.8
14,18,15,98.5
14,18,16,98.6
14,18,17,98.5
14,18,18,98.3
14,18,19,98.5
14,18,20,98.7
14,18,21,98.7
14,18,22,98.5
14,18,23,98.7
14,18,24,98.9
14,18,25,98.4
14,18,26,98.9
14,18,27,98.8
14,18,28,98.4
14,18,29,98.7
14,18,30,98.8
14,18,31,98.3
14,18,32,98.7
14,18,33,98.8
14,18,34,98.5
14,18,35,98.5
14,18,36,98.6
14,18,37,98.6
14,18,38,98.5
14,18,39,98.6
14,18,40,98.5
14,18,41,98.7
14,18,42,98.9
14,18,43,98.2
14,18,44,98.5
14,18,45,98.5
14,18,46,98.8
14,18,47,98.2
14,18,48,98.7
14,18,49,97.8
14,18,50,98.2
14,18,51,98.4
14,18,52,98.2
14,18,53,98.6
14,18,54,98.6
14,18,55,98.7
14,18,56,98.8
14,18,57,98.4
14,18,58,98.3
14,18,59,99.0
14,18,60,98.4
14,18,61,98.5
14,18,62,98.5
14,18,63,98.6
14,18,64,98.3
14,18,65,98.4
14,18,66,98.6
14,18,67,98.2
14,18,68,98.1
14,18,69,98.5
14,18,70,98.4
14,18,71,98.5
14,18,72,98.3
14,18,73,98.4
14,18,74,98.5
14,18,75,98.5
14,18,76,98.3
14,18,77,98.4
14,18,78,98.6
14,18,79,98.6
14,18,80,98.3
14,18,81,98.3
14,18,82,98.5
14,18,83,98.5
14,18,84,98.4
14,18,85,99.0
14,18,86,98.5
14,18,87,98.5
14,18,88,98.7
14,18,89,98.4
14,18,90,98.5
14,18,91,98.6
14,18,92,98.5
14,18,93,98.4
14,18,94,97.9
14,18,95,97.9
14,18,96,98.7
14,18,97,98.3
14,18,98,97.9
14,18,99,98.9
14,19,1,98.7
14,19,2,98.5
14,19,3,98.6
14,19,4,98.5
14,19,5,98.3
14,19,6,98.8
14,19,7,98.6
14,19,8,98.7
14,19,9,98.5
14,19,10,98.6
14,19,11,98.7
14,19,12,98.5
14,19,13,98.3
14,19,14,98.8
14,19,15,98.5
14,19,16,98.6
14,19,17,98.5
14,19,18,98.3
14,19,19,98.5
14,19,20,98.7
14,19,21,98.7
14,19,22,98.5
14,19,23,98.7
14,19,24,98.9
14,19,25,98.4
14,19,26,98.9
14,19,27,98.8
14,19,28,98.4
14,19,29,98.7
14,19,30,98.8
14,19,31,98.3
14,19,32,98.7
14,19,33,98.8
14,19,34,98.5
14,19,35,98.5
14,19,36,98.6
14,19,37,98.6
14,19,38,98.5
14,19,39,98.6
14,19,40,98.5
14,19,41,98.7
14,19,42,98.9
14,19,43,98.2
14,19,44,98.5
14,19,45,98.5
14,19,46,98.8
14,19,47,98.2
14,19,48,98.7
14,19,49,97.8
14,19,50,98.2
14,19,51,98.4
14,19,52,98.2
14,19,53,98.6
14,19,54,98.6
14,19,55,98.7
14,19,56,98.8
14,19,57,98.4
14,19,58,98.3
14,19,59,99.0
14,19,60,98.4
14,19,61,98.5
14,19,62,98.5
14,19,63,98.6
14,19,64,98.3
14,19,65,98.4
14,19,66,98.6
14,19,67,98.2
14,19,68,98.1
14,19,69,98.5
14,19,70,98.4
14,19,71,98.5
14,19,72,98.3
14,19,73,98.4
14,19,74,98.5
14,19,75,98.5
14,19,76,98.3
14,19,77,98.4
14,19,78,98.6
14,19,79,98.6
14,19,80,98.3
14,19,81,98.3
14,19,82,98.5
14,19,83,98.5
14,19,84,98.4
14,19,85,99.0
14,19,86,98.5
14,19,87,98.5
14,19,88,98.7
14,19,89,98.4
14,19,90,98.5
14,19,91,98.6
14,19,92,98.5
14,19,93,98.4
14,19,94,97.9
14,19,95,97.9
14,19,96,98.7
14,19,97,98.3
14,19,98,97.9
14,19,99,98.9
14,20,1,98.7
14,20,2,98.5
14,20,3,98.6
14,20,4,98.5
14,20,5,98.3
14,20,6,98.8
14,20,7,98.6
14,20,8,98.7
14,20,9,98.5
14,20,10,98.6
14,20,11,98.7
14,20,12,98.5
14,20,13,98.3
14,20,14,98.8
14,20,15,98.5
14,20,16,98.6
14,20,17,98.5
14,20,18,98.3
14,20,19,98.5
14,20,20,98.7
14,20,21,98.7
14,20,22,98.5
14,20,23,98.7
14,20,24,98.9
14,20,25,98.4
14,20,26,98.9
14,20,27,98.8
14,20,28,98.4
14,20,29,98.7
14,20,30,98.8
14,20,31,98.3
14,20,32,98.7
14,20,33,98.8
14,20,34,98.5
14,20,35,98.5
14,20,36,98.6
14,20,37,98.6
14,20,38,98.5
14,20,39,98.6
14,20,40,98.5
14,20,41,98.7
14,20,42,98.9
14,20,43,98.2
14,20,44,98.5
14,20,45,98.5
14,20,46,98.8
14,20,47,98.2
14,20,48,98.7
14,20,49,97.8
14,20,50,98.2
14,20,51,98.4
14,20,52,98.2
14,20,53,98.6
14,20,54,98.6
14,20,55,98.7
14,20,56,98.8
14,20,57,98.4
14,20,58,98.3
14,20,59,99.0
14,20,60,98.4
14,20,61,98.5
14,20,62,98.5
14,20,63,98.6
14,20,64,98.3
14,20,65,98.4
14,20,66,98.6
14,20,67,98.2
14,20,68,98.1
14,20,69,98.5
14,20,70,98.4
14,20,71,98.5
14,20,72,98.3
14,20,73,98.4
14,20,74,98.5
14,20,75,98.5
14,20,76,98.3
14,20,77,98.4
14,20,78,98.6
14,20,79,98.6
14,20,80,98.3
14,20,81,98.3
14,20,82,98.5
14,20,83,98.5
14,20,84,98.4
14,20,85,99.0
14,20,86,98.5
14,20,87,98.5
14,20,88,98.7
14,20,89,98.4
14,20,90,98.5
14,20,91,98.6
14,20,92,98.5
14,20,93,98.4
14,20,94,97.9
14,20,95,97.9
14,20,96,98.7
14,20,97,98.3
14,20,98,97.9
14,20,99,98.9
14,21,1,98.7
14,21,2,98.5
14,21,3,98.6
14,21,4,98.5
14,21,5,98.3
14,21,6,98.8
14,21,7,98.6
14,21,8,98.7
14,21,9,98.5
14,21,10,98.6
14,21,11,98.7
14,21,12,98.5
14,21,13,98.3
14,21,14,98.8
14,21,15,98.5
14,21,16,98.6
14,21,17,98.5
14,21,18,98.3
14,21,19,98.5
14,21,20,98.7
14,21,21,98.7
14,21,22,98.5
14,21,23,98.7
14,21,24,98.9
14,21,25,98.4
14,21,26,98.9
14,21,27,98.8
14,21,28,98.4
14,21,29,98.7
14,21,30,98.8
14,21,31,98.3
14,21,32,98.7
14,21,33,98.8
14,21,34,98.5
14,21,35,98.5
14,21,36,98.6
14,21,37,98.6
14,21,38,98.5
14,21,39,98.6
14,21,40,98.5
14,21,41,98.7
14,21,42,98.9
14,21,43,98.2
14,21,44,98.5
14,21,45,98.5
14,21,46,98.8
14,21,47,98.2
14,21,48,98.7
14,21,49,97.8
14,21,50,98.2
14,21,51,98.4
14,21,52,98.2
14,21,53,98.6
14,21,54,98.6
14,21,55,98.7
14,21,56,98.8
14,21,57,98.4
14,21,58,98.3
14,21,59,99.0
14,21,60,98.4
14,21,61,98.5
14,21,62,98.5
14,21,63,98.6
14,21,64,98.3
14,21,65,98.4
14,21,66,98.6
14,21,67,98.2
14,21,68,98.1
14,21,69,98.5
14,21,70,98.4
14,21,71,98.5
14,21,72,98.3
14,21,73,98.4
14,21,74,98.5
14,21,75,98.5
14,21,76,98.3
14,21,77,98.4
14,21,78,98.6
14,21,79,98.6
14,21,80,98.3
14,21,81,98.3
14,21,82,98.5
14,21,83,98.5
14,21,84,98.4
14,21,85,99.0
14,21,86,98.5
14,21,87,98.5
14,21,88,98.7
14,21,89,98.4
14,21,90,98.5
14,21,91,98.6
14,21,92,98.5
14,21,93,98.4
14,21,94,97.9
14,21,95,97.9
14,21,96,98.7
14,21,97,98.3
14,21,98,97.9
14,21,99,98.9
14,22,1,98.7
14,22,2,98.5
14,22,3,98.6
14,22,4,98.5
14,22,5,98.3
14,22,6,98.8
14,22,7,98.6
14,22,8,98.7
14,22,9,98.5
14,22,10,98.6
14,22,11,98.7
14,22,12,98.5
14,22,13,98.3
14,22,14,98.8
14,22,15,98.5
14,22,16,98.6
14,22,17,98.5
14,22,18,98.3
14,22,19,98.5
14,22,20,98.7
14,22,21,98.7
14,22,22,98.5
14,22,23,98.7
14,22,24,98.9
14,22,25,98.4
14,22,26,98.9
14,22,27,98.8
14,22,28,98.4
14,22,29,98.7
14,22,30,98.8
14,22,31,98.3
14,22,32,98.7
14,22,33,98.8
14,22,34,98.5
14,22,35,98.5
14,22,36,98.6
14,22,37,98.6
14,22,38,98.5
14,22,39,98.6
14,22,40,98.5
14,22,41,98.7
14,22,42,98.9
14,22,43,98.2
14,22,44,98.5
14,22,45,98.5
14,22,46,98.8
14,22,47,98.2
14,22,48,98.7
14,22,49,97.8
14,22,50,98.2
14,22,51,98.4
14,22,52,98.2
14,22,53,98.6
14,22,54,98.6
14,22,55,98.7
14,22,56,98.8
14,22,57,98.4
14,22,58,98.3
14,22,59,99.0
14,22,60,98.4
14,22,61,98.5
14,22,62,98.5
14,22,63,98.6
14,22,64,98.3
14,22,65,98.4
14,22,66,98.6
14,22,67,98.2
14,22,68,98.1
14,22,69,98.5
14,22,70,98.4
14,22,71,98.5
14,22,72,98.3
14,22,73,98.4
14,22,74,98.5
14,22,75,98.5
14,22,76,98.3
14,22,77,98.4
14,22,78,98.6
14,22,79,98.6
14,22,80,98.3
14,22,81,98.3
14,22,82,98.5
14,22,83,98.5
14,22,84,98.4
14,22,85,99.0
14,22,86,98.5
14,22,87,98.5
14,22,88,98.7
14,22,89,98.4
14,22,90,98.5
14,22,91,98.6
14,22,92,98.5
14,22,93,98.4
14,22,94,97.9
14,22,95,97.9
14,22,96,98.7
14,22,97,98.3
14,22,98,97.9
14,22,99,98.9
14,23,1,98.7
14,23,2,98.5
14,23,3,98.6
14,23,4,98.5
14,23,5,98.3
14,23,6,98.8
14,23,7,98.6
14,23,8,98.7
14,23,9,98.5
14,23,10,98.6
14,23,11,98.7
14,23,12,98.5
14,23,13,98.3
14,23,14,98.8
14,23,15,98.5
14,23,16,98.6
14,23,17,98.5
14,23,18,98.3
14,23,19,98.5
14,23,20,98.7
14,23,21,98.7
14,23,22,98.5
14,23,23,98.7
14,23,24,98.9
14,23,25,98.4
14,23,26,98.9
14,23,27,98.8
14,23,28,98.4
14,23,29,98.7
14,23,30,98.8
14,23,31,98.3
14,23,32,98.7
14,23,33,98.8
14,23,34,98.5
14,23,35,98.5
14,23,36,98.6
14,23,37,98.6
14,23,38,98.5
14,23,39,98.6
14,23,40,98.5
14,23,41,98.7
14,23,42,98.9
14,23,43,98.2
14,23,44,98.5
14,23,45,98.5
14,23,46,98.8
14,23,47,98.2
14,23,48,98.7
14,23,49,97.8
14,23,50,98.2
14,23,51,98.4
14,23,52,98.2
14,23,53,98.6
14,23,54,98.6
14,23,55,98.7
14,23,56,98.8
14,23,57,98.4
14,23,58,98.3
14,23,59,99.0
14,23,60,98.4
14,23,61,98.5
14,23,62,98.5
14,23,63,98.6
14,23,64,98.3
14,23,65,98.4
14,23,66,98.6
14,23,67,98.2
14,23,68,98.1
14,23,69,98.5
14,23,70,98.4
14,23,71,98.5
14,23,72,98.3
14,23,73,98.4
14,23,74,98.5
14,23,75,98.5
14,23,76,98.3
14,23,77,98.4
14,23,78,98.6
14,23,79,98.6
14,23,80,98.3
14,23,81,98.3
14,23,82,98.5
14,23,83,98.5
14,23,84,98.4
14,23,85,99.0
14,23,86,98.5
14,23,87,98.5
14,23,88,98.7
14,23,89,98.4
14,23,90,98.5
14,23,91,98.6
14,23,92,98.5
14,23,93,98.4
14,23,94,97.9
14,23,95,97.9
14,23,96,98.7
14,23,97,98.3
14,23,98,97.9
14,23,99,98.9
14,24,1,98.7
14,24,2,98.5
14,24,3,98.6
14,24,4,98.5
14,24,5,98.3
14,24,6,98.8
14,24,7,98.6
14,24,8,98.7
14,24,9,98.5
14,24,10,98.6
14,24,11,98.7
14,24,12,98.5
14,24,13,98.3
14,24,14,98.8
14,24,15,98.5
14,24,16,98.6
14,24,17,98.5
14,24,18,98.3
14,24,19,98.5
14,24,20,98.7
14,24,21,98.7
14,24,22,98.5
14,24,23,98.7
14,24,24,98.9
14,24,25,98.4
14,24,26,98.9
14,24,27,98.8
14,24,28,98.4
14,24,29,98.7
14,24,30,98.8
14,24,31,98.3
14,24,32,98.7
14,24,33,98.8
14,24,34,98.5
14,24,35,98.5
14,24,36,98.6
14,24,37,98.6
14,24,38,98.5
14,24,39,98.6
14,24,40,98.5
14,24,41,98.7
14,24,42,98.9
14,24,43,98.2
14,24,44,98.5
14,24,45,98.5
14,24,46,98.8
14,24,47,98.2
14,24,48,98.7
14,24,49,97.8
14,24,50,98.2
14,24,51,98.4
14,24,52,98.2
14,24,53,98.6
14,24,54,98.6
14,24,55,98.7
14,24,56,98.8
14,24,57,98.4
14,24,58,98.3
14,24,59,99.0
14,24,60,98.4
14,24,61,98.5
14,24,62,98.5
14,24,63,98.6
14,24,64,98.3
14,24,65,98.4
14,24,66,98.6
14,24,67,98.2
14,24,68,98.1
14,24,69,98.5
14,24,70,98.4
14,24,71,98.5
14,24,72,98.3
14,24,73,98.4
14,24,74,98.5
14,24,75,98.5
14,24,76,98.3
14,24,77,98.4
14,24,78,98.6
14,24,79,98.6
14,24,80,98.3
14,24,81,98.3
14,24,82,98.5
14,24,83,98.5
14,24,84,98.4
14,24,85,99.0
14,24,86,98.5
14,24,87,98.5
14,24,88,98.7
14,24,89,98.4
14,24,90,98.5
14,24,91,98.6
14,24,92,98.5
14,24,93,98.4
14,24,94,97.9
14,24,95,97.9
14,24,96,98.7
14,24,97,98.3
14,24,98,97.9
14,24,99,98.9
14,25,1,98.7
14,25,2,98.5
14,25,3,98.6
14,25,4,98.5
14,25,5,98.3
14,25,6,98.8
14,25,7,98.6
14,25,8,98.7
14,25,9,98.5
14,25,10,98.6
14,25,11,98.7
14,25,12,98.5
14,25,13,98.3
14,25,14,98.8
14,25,15,98.5
14,25,16,98.6
14,25,17,98.5
14,25,18,98.3
14,25,19,98.5
14,25,20,98.7
14,25,21,98.7
14,25,22,98.5
14,25,23,98.7
14,25,24,98.9
14,25,25,98.4
14,25,26,98.9
14,25,27,98.8
14,25,28,98.4
14,25,29,98.7
14,25,30,98.8
14,25,31,98.3
14,25,32,98.7
14,25,33,98.8
14,25,34,98.5
14,25,35,98.5
14,25,36,98.6
14,25,37,98.6
14,25,38,98.5
14,25,39,98.6
14,25,40,98.5
14,25,41,98.7
14,25,42,98.9
14,25,43,98.2
14,25,44,98.5
14,25,45,98.5
14,25,46,98.8
14,25,47,98.2
14,25,48,98.7
14,25,49,97.8
14,25,50,98.2
14,25,51,98.4
14,25,52,98.2
14,25,53,98.6
14,25,54,98.6
14,25,55,98.7
14,25,56,98.8
14,25,57,98.4
14,25,58,98.3
14,25,59,99.0
14,25,60,98.4
14,25,61,98.5
14,25,62,98.5
14,25,63,98.6
14,25,64,98.3
14,25,65,98.4
14,25,66,98.6
14,25,67,98.2
14,25,68,98.1
14,25,69,98.5
14,25,70,98.4
14,25,71,98.5
14,25,72,98.3
14,25,73,98.4
14,25,74,98.5
14,25,75,98.5
14,25,76,98.3
14,25,77,98.4
14,25,78,98.6
14,25,79,98.6
14,25,80,98.3
14,25,81,98.3
14,25,82,98.5
14,25,83,98.5
14,25,84,98.4
14,25,85,99.0
14,25,86,98.5
14,25,87,98.5
14,25,88,98.7
14,25,89,98.4
14,25,90,98.5
14,25,91,98.6
14,25,92,98.5
14,25,93,98.4
14,25,94,97.9
14,25,95,97.9
14,25,96,98.7
14,25,97,98.3
14,25,98,97.9
14,25,99,98.9
14,26,1,98.7
14,26,2,98.5
14,26,3,98.6
14,26,4,98.5
14,26,5,98.3
14,26,6,98.8
14,26,7,98.6
14,26,8,98.7
14,26,9,98.5
14,26,10,98.6
14,26,11,98.7
14,26,12,98.5
