n_estimators,max_depth,random_state,score
10,13,31,95.6
10,13,32,96.1
10,13,33,96.2
10,13,34,96.2
10,13,35,95.3
10,13,36,95.2
10,13,37,95.5
10,13,38,96.2
10,13,39,95.7
10,13,40,95.9
10,13,41,96.3
10,13,42,95.6
10,13,43,95.4
10,13,44,95.2
10,13,45,96.6
10,13,46,95.4
10,13,47,96.2
10,13,48,96.2
10,13,49,96.0
10,13,50,95.9
10,13,51,96.2
10,13,52,96.2
10,13,53,96.6
10,13,54,95.4
10,13,55,95.1
10,13,56,95.7
10,13,57,96.0
10,13,58,96.4
10,13,59,95.4
10,13,60,96.4
10,13,61,95.7
10,13,62,95.3
10,13,63,95.7
10,13,64,95.9
10,13,65,95.8
10,13,66,95.9
10,13,67,95.7
10,13,68,95.7
10,13,69,95.8
10,13,70,95.9
10,13,71,96.3
10,13,72,96.8
10,13,73,96.8
10,13,74,95.7
10,13,75,95.7
10,13,76,95.7
10,13,77,95.6
10,13,78,95.4
10,13,79,96.0
10,13,80,96.2
10,13,81,95.3
10,13,82,96.3
10,13,83,96.0
10,13,84,96.0
10,13,85,96.0
10,13,86,96.0
10,13,87,96.0
10,13,88,95.5
10,13,89,96.2
10,13,90,96.0
10,13,91,95.8
10,13,92,96.0
10,13,93,96.0
10,13,94,95.4
10,13,95,95.3
10,13,96,96.0
10,13,97,96.0
10,13,98,95.7
10,13,99,95.4
10,14,1,95.7
10,14,2,96.1
10,14,3,95.7
10,14,4,96.0
10,14,5,96.0
10,14,6,95.8
10,14,7,96.1
10,14,8,95.8
10,14,9,95.4
10,14,10,95.8
10,14,11,95.7
10,14,12,95.9
10,14,13,96.1
10,14,14,96.2
10,14,15,95.7
10,14,16,96.0
10,14,17,95.8
10,14,18,96.0
10,14,19,96.2
10,14,20,96.7
10,14,21,95.7
10,14,22,96.4
10,14,23,96.2
10,14,24,96.0
10,14,25,96.0
10,14,26,97.0
10,14,27,95.4
10,14,28,95.2
10,14,29,95.4
10,14,30,96.2
10,14,31,95.7
10,14,32,96.1
10,14,33,96.1
10,14,34,96.0
10,14,35,96.6
10,14,36,96.0
10,14,37,96.0
10,14,38,95.9
10,14,39,96.2
10,14,40,95.8
10,14,41,95.9
10,14,42,96.2
10,14,43,95.5
10,14,44,95.8
10,14,45,95.9
10,14,46,95.7
10,14,47,96.5
10,14,48,95.6
10,14,49,95.7
10,14,50,96.3
10,14,51,96.2
10,14,52,95.8
10,14,53,96.2
10,14,54,95.7
10,14,55,95.9
10,14,56,95.5
10,14,57,96.1
10,14,58,94.9
10,14,59,95.7
10,14,60,95.7
10,14,61,95.4
10,14,62,96.1
10,14,63,96.1
10,14,64,95.3
10,14,65,96.2
10,14,66,95.3
10,14,67,95.2
10,14,68,96.3
10,14,69,95.7
10,14,70,96.5
10,14,71,96.4
10,14,72,96.2
10,14,73,96.4
10,14,74,95.8
10,14,75,96.2
10,14,76,96.2
10,14,77,95.7
10,14,78,96.3
10,14,79,96.0
10,14,80,95.4
10,14,81,96.1
10,14,82,96.0
10,14,83,95.9
10,14,84,96.2
10,14,85,96.6
10,14,86,96.2
10,14,87,95.8
10,14,88,96.1
10,14,89,95.3
10,14,90,95.7
10,14,91,96.5
10,14,92,96.1
10,14,93,95.7
10,14,94,96.2
10,14,95,96.2
10,14,96,95.4
10,14,97,95.8
10,14,98,96.0
10,14,99,96.5
10,15,1,95.8
10,15,2,95.9
10,15,3,96.4
10,15,4,96.4
10,15,5,96.0
10,15,6,95.7
10,15,7,95.9
10,15,8,95.7
10,15,9,96.5
10,15,10,95.7
10,15,11,95.8
10,15,12,96.5
10,15,13,95.7
10,15,14,95.5
10,15,15,95.8
10,15,16,95.2
10,15,17,95.5
10,15,18,95.2
10,15,19,96.5
10,15,20,95.5
10,15,21,95.4
10,15,22,96.1
10,15,23,95.4
10,15,24,96.2
10,15,25,96.2
10,15,26,95.7
10,15,27,96.3
10,15,28,95.7
10,15,29,96.1
10,15,30,96.3
10,15,31,96.5
10,15,32,95.9
10,15,33,95.7
10,15,34,96.1
10,15,35,96.3
10,15,36,96.0
10,15,37,96.1
10,15,38,96.4
10,15,39,96.0
10,15,40,96.0
10,15,41,95.9
10,15,42,95.6
10,15,43,96.6
10,15,44,96.3
10,15,45,96.0
10,15,46,96.2
10,15,47,96.1
10,15,48,95.8
10,15,49,96.2
10,15,50,95.7
10,15,51,96.0
10,15,52,96.4
10,15,53,96.7
10,15,54,95.9
10,15,55,96.0
10,15,56,96.1
10,15,57,96.1
10,15,58,96.1
10,15,59,95.5
10,15,60,95.7
10,15,61,96.0
10,15,62,96.1
10,15,63,95.5
10,15,64,96.1
10,15,65,96.4
10,15,66,96.2
10,15,67,95.2
10,15,68,96.0
10,15,69,96.0
10,15,70,95.5
10,15,71,96.4
10,15,72,96.0
10,15,73,96.1
10,15,74,95.8
10,15,75,96.2
10,15,76,95.4
10,15,77,95.6
10,15,78,96.0
10,15,79,96.4
10,15,80,95.1
10,15,81,96.1
10,15,82,95.7
10,15,83,96.0
10,15,84,95.9
10,15,85,95.4
10,15,86,96.2
10,15,87,96.2
10,15,88,95.2
10,15,89,96.1
10,15,90,95.7
10,15,91,96.4
10,15,92,96.5
10,15,93,95.7
10,15,94,96.4
10,15,95,96.5
10,15,96,96.2
10,15,97,96.6
10,15,98,96.3
10,15,99,95.6
11,10,1,95.3
11,10,2,94.1
11,10,3,94.7
11,10,4,95.0
11,10,5,94.2
11,10,6,94.5
11,10,7,94.6
11,10,8,94.6
11,10,9,95.4
11,10,10,94.6
11,10,11,94.9
11,10,12,95.7
11,10,13,94.1
11,10,14,95.4
11,10,15,95.2
11,10,16,94.1
11,10,17,95.5
11,10,18,95.0
11,10,19,95.1
11,10,20,95.2
11,10,21,94.4
11,10,22,94.9
11,10,23,94.8
11,10,24,95.2
11,10,25,94.9
11,10,26,94.0
11,10,27,94.6
11,10,28,95.0
11,10,29,95.4
11,10,30,95.4
11,10,31,94.7
11,10,32,94.4
11,10,33,94.9
11,10,34,94.8
11,10,35,95.0
11,10,36,94.7
11,10,37,94.7
11,10,38,95.4
11,10,39,94.9
11,10,40,95.2
11,10,41,95.2
11,10,42,94.7
11,10,43,95.5
11,10,44,95.0
11,10,45,95.1
11,10,46,95.0
11,10,47,94.8
11,10,48,94.9
11,10,49,95.4
11,10,50,94.7
11,10,51,95.1
11,10,52,95.1
11,10,53,95.0
11,10,54,93.9
11,10,55,95.1
11,10,56,94.7
11,10,57,94.1
11,10,58,94.7
11,10,59,94.6
11,10,60,94.9
11,10,61,95.1
11,10,62,95.2
11,10,63,95.2
11,10,64,94.4
11,10,65,95.2
11,10,66,95.2
11,10,67,94.2
11,10,68,95.2
11,10,69,94.9
11,10,70,94.6
11,10,71,95.4
11,10,72,95.2
11,10,73,95.3
11,10,74,95.4
11,10,75,94.9
11,10,76,95.4
11,10,77,95.4
11,10,78,94.7
11,10,79,94.9
11,10,80,95.3
11,10,81,94.8
11,10,82,95.0
11,10,83,94.5
11,10,84,94.9
11,10,85,95.6
11,10,86,94.7
11,10,87,95.1
11,10,88,94.5
11,10,89,95.2
11,10,90,94.7
11,10,91,94.2
11,10,92,96.0
11,10,93,95.3
11,10,94,95.1
11,10,95,94.7
11,10,96,95.4
11,10,97,95.7
11,10,98,94.3
11,10,99,94.9
11,11,1,95.1
11,11,2,95.4
11,11,3,96.1
11,11,4,95.4
11,11,5,95.3
11,11,6,94.8
11,11,7,95.4
11,11,8,95.0
11,11,9,95.9
11,11,10,95.7
11,11,11,95.3
11,11,12,96.1
11,11,13,94.9
11,11,14,95.7
11,11,15,95.8
11,11,16,94.9
11,11,17,95.3
11,11,18,95.7
11,11,19,94.7
11,11,20,96.0
11,11,21,95.9
11,11,22,95.4
11,11,23,95.7
11,11,24,94.9
11,11,25,95.9
11,11,26,95.4
11,11,27,95.7
11,11,28,95.2
11,11,29,94.7
11,11,30,95.9
11,11,31,95.4
11,11,32,96.2
11,11,33,95.3
11,11,34,95.3
11,11,35,95.1
11,11,36,95.5
11,11,37,96.0
11,11,38,95.1
11,11,39,96.0
11,11,40,95.2
11,11,41,95.3
11,11,42,95.8
11,11,43,94.9
11,11,44,95.0
11,11,45,95.4
11,11,46,94.7
11,11,47,95.4
11,11,48,95.6
11,11,49,95.7
11,11,50,95.7
11,11,51,95.8
11,11,52,95.5
11,11,53,95.7
11,11,54,95.1
11,11,55,95.5
11,11,56,95.1
11,11,57,95.3
11,11,58,95.5
11,11,59,95.3
11,11,60,95.2
11,11,61,95.4
11,11,62,95.4
11,11,63,95.3
11,11,64,95.3
11,11,65,95.2
11,11,66,95.5
11,11,67,95.5
11,11,68,95.2
11,11,69,94.8
11,11,70,95.2
11,11,71,95.4
11,11,72,96.2
11,11,73,96.0
11,11,74,95.5
11,11,75,95.7
11,11,76,95.1
11,11,77,95.6
11,11,78,95.2
11,11,79,95.7
11,11,80,94.3
11,11,81,95.4
11,11,82,95.4
11,11,83,94.4
11,11,84,95.7
11,11,85,95.7
11,11,86,95.4
11,11,87,95.6
11,11,88,95.8
11,11,89,95.4
11,11,90,95.2
11,11,91,95.6
11,11,92,95.4
11,11,93,95.6
11,11,94,95.4
11,11,95,95.3
11,11,96,95.4
11,11,97,96.0
11,11,98,95.8
11,11,99,95.3
11,12,1,96.0
11,12,2,96.1
11,12,3,95.7
11,12,4,95.7
11,12,5,95.9
11,12,6,95.7
11,12,7,96.5
11,12,8,95.5
11,12,9,95.5
11,12,10,95.4
11,12,11,95.4
11,12,12,96.3
11,12,13,94.9
11,12,14,95.6
11,12,15,95.8
11,12,16,95.2
11,12,17,95.1
11,12,18,95.6
11,12,19,96.2
11,12,20,95.7
11,12,21,95.4
11,12,22,96.6
11,12,23,95.7
11,12,24,95.4
11,12,25,95.4
11,12,26,95.7
11,12,27,95.7
11,12,28,96.0
11,12,29,95.1
11,12,30,95.8
11,12,31,95.9
11,12,32,95.7
11,12,33,96.5
11,12,34,95.4
11,12,35,95.0
11,12,36,95.9
11,12,37,95.3
11,12,38,95.9
11,12,39,96.0
11,12,40,95.5
11,12,41,95.6
11,12,42,95.9
11,12,43,95.2
11,12,44,95.8
11,12,45,95.7
11,12,46,95.8
11,12,47,95.5
11,12,48,95.8
11,12,49,95.4
11,12,50,95.4
11,12,51,95.7
11,12,52,95.7
11,12,53,95.6
11,12,54,95.7
11,12,55,95.2
11,12,56,95.6
11,12,57,96.2
11,12,58,95.4
11,12,59,95.5
11,12,60,96.0
11,12,61,96.0
11,12,62,95.8
11,12,63,95.3
11,12,64,96.2
11,12,65,95.6
11,12,66,96.6
11,12,67,95.6
11,12,68,95.7
11,12,69,95.3
11,12,70,96.0
11,12,71,95.7
11,12,72,95.4
11,12,73,96.2
11,12,74,96.2
11,12,75,95.8
11,12,76,95.4
11,12,77,95.4
11,12,78,95.2
11,12,79,96.0
11,12,80,96.3
11,12,81,96.2
11,12,82,95.8
11,12,83,95.9
11,12,84,96.5
11,12,85,96.5
11,12,86,95.9
11,12,87,96.1
11,12,88,95.3
11,12,89,96.4
11,12,90,95.9
11,12,91,95.8
11,12,92,95.8
11,12,93,95.1
11,12,94,95.8
11,12,95,96.5
11,12,96,95.4
11,12,97,96.5
11,12,98,96.0
11,12,99,95.5
11,13,1,95.9
11,13,2,95.1
11,13,3,96.2
11,13,4,96.3
11,13,5,95.7
11,13,6,95.4
11,13,7,95.5
11,13,8,95.6
11,13,9,96.2
11,13,10,96.2
11,13,11,95.2
11,13,12,96.0
11,13,13,96.2
11,13,14,95.4
11,13,15,95.4
11,13,16,95.7
11,13,17,96.2
11,13,18,95.3
11,13,19,96.5
11,13,20,96.0
11,13,21,95.5
11,13,22,96.4
11,13,23,95.4
11,13,24,96.0
11,13,25,96.5
11,13,26,96.2
11,13,27,95.5
11,13,28,95.5
11,13,29,95.8
11,13,30,95.2
11,13,31,95.8
11,13,32,96.4
11,13,33,96.2
11,13,34,96.2
11,13,35,95.3
11,13,36,95.9
11,13,37,95.5
11,13,38,96.3
11,13,39,95.7
11,13,40,96.0
11,13,41,96.1
11,13,42,95.9
11,13,43,95.6
11,13,44,95.9
11,13,45,96.3
11,13,46,95.6
11,13,47,96.2
11,13,48,96.5
11,13,49,96.2
11,13,50,96.0
11,13,51,96.5
11,13,52,96.4
11,13,53,96.4
11,13,54,95.4
11,13,55,95.7
11,13,56,95.5
11,13,57,96.1
11,13,58,96.1
11,13,59,95.4
11,13,60,96.2
11,13,61,96.1
11,13,62,95.2
11,13,63,96.0
11,13,64,96.0
11,13,65,96.1
11,13,66,96.5
11,13,67,95.7
11,13,68,95.7
11,13,69,95.9
11,13,70,95.9
11,13,71,96.5
11,13,72,96.5
11,13,73,97.0
11,13,74,95.8
11,13,75,95.7
11,13,76,95.7
11,13,77,95.2
11,13,78,95.8
11,13,79,95.9
11,13,80,96.0
11,13,81,96.2
11,13,82,96.5
11,13,83,95.8
11,13,84,96.1
11,13,85,96.3
11,13,86,96.0
11,13,87,96.2
11,13,88,95.7
11,13,89,96.2
11,13,90,96.0
11,13,91,95.6
11,13,92,96.1
11,13,93,95.9
11,13,94,95.5
11,13,95,96.0
11,13,96,95.9
11,13,97,96.3
11,13,98,96.0
11,13,99,95.7
11,14,1,96.0
11,14,2,95.8
11,14,3,96.0
11,14,4,96.2
11,14,5,96.3
11,14,6,96.1
11,14,7,95.9
11,14,8,96.5
11,14,9,95.5
11,14,10,96.1
11,14,11,95.7
11,14,12,96.0
11,14,13,96.5
11,14,14,96.6
11,14,15,96.0
11,14,16,96.1
11,14,17,96.0
11,14,18,96.0
11,14,19,96.2
11,14,20,96.5
11,14,21,95.9
11,14,22,96.5
11,14,23,96.2
11,14,24,96.2
11,14,25,95.9
11,14,26,96.7
11,14,27,95.6
11,14,28,95.7
11,14,29,95.7
11,14,30,96.2
11,14,31,96.0
11,14,32,96.2
11,14,33,96.3
11,14,34,96.0
11,14,35,96.4
11,14,36,96.1
11,14,37,96.0
11,14,38,96.3
11,14,39,96.5
11,14,40,95.7
11,14,41,96.0
11,14,42,96.2
11,14,43,95.7
11,14,44,96.0
11,14,45,95.9
11,14,46,95.7
11,14,47,96.5
11,14,48,95.8
11,14,49,96.5
11,14,50,96.0
11,14,51,96.4
11,14,52,95.7
11,14,53,96.7
11,14,54,95.7
11,14,55,96.0
11,14,56,96.0
11,14,57,96.3
11,14,58,95.1
11,14,59,95.6
11,14,60,95.9
11,14,61,96.0
11,14,62,95.4
11,14,63,95.7
11,14,64,95.7
11,14,65,96.1
11,14,66,95.9
11,14,67,95.5
11,14,68,96.4
11,14,69,96.2
11,14,70,96.5
11,14,71,96.3
11,14,72,96.5
11,14,73,96.4
11,14,74,96.0
11,14,75,96.5
11,14,76,95.9
11,14,77,96.0
11,14,78,96.6
11,14,79,96.3
11,14,80,95.8
11,14,81,96.2
11,14,82,96.2
11,14,83,95.4
11,14,84,96.4
11,14,85,96.3
11,14,86,96.4
11,14,87,95.5
11,14,88,96.0
11,14,89,95.6
11,14,90,95.9
11,14,91,96.5
11,14,92,96.0
11,14,93,96.0
11,14,94,96.4
11,14,95,96.0
11,14,96,95.4
11,14,97,96.1
11,14,98,96.1
11,14,99,96.5
11,15,1,96.0
11,15,2,95.9
11,15,3,96.4
11,15,4,96.3
11,15,5,96.2
11,15,6,95.7
11,15,7,95.7
11,15,8,96.0
11,15,9,96.7
11,15,10,96.3
11,15,11,95.8
11,15,12,96.4
11,15,13,95.5
11,15,14,95.7
11,15,15,95.6
11,15,16,95.2
11,15,17,95.7
11,15,18,94.9
11,15,19,96.5
11,15,20,95.9
11,15,21,95.5
11,15,22,96.4
11,15,23,95.6
11,15,24,96.2
11,15,25,96.5
11,15,26,95.7
11,15,27,96.5
11,15,28,95.7
11,15,29,96.0
11,15,30,96.5
11,15,31,96.2
11,15,32,96.5
11,15,33,96.0
11,15,34,96.4
11,15,35,96.2
11,15,36,96.2
11,15,37,96.2
11,15,38,96.2
11,15,39,96.3
11,15,40,96.5
11,15,41,95.7
11,15,42,96.0
11,15,43,96.5
11,15,44,96.4
11,15,45,95.7
11,15,46,95.9
11,15,47,96.6
11,15,48,96.1
11,15,49,96.5
11,15,50,96.0
11,15,51,95.8
11,15,52,96.4
11,15,53,97.3
11,15,54,96.0
11,15,55,96.3
11,15,56,96.0
11,15,57,96.5
11,15,58,96.2
11,15,59,95.8
11,15,60,95.8
11,15,61,95.7
11,15,62,96.0
11,15,63,95.8
11,15,64,96.0
11,15,65,96.6
11,15,66,96.3
11,15,67,95.4
11,15,68,96.1
11,15,69,96.3
11,15,70,95.7
11,15,71,96.7
11,15,72,96.0
11,15,73,96.2
11,15,74,96.0
11,15,75,96.1
11,15,76,95.5
11,15,77,95.7
11,15,78,95.8
11,15,79,96.5
11,15,80,95.5
11,15,81,96.2
11,15,82,96.0
11,15,83,95.9
11,15,84,96.2
11,15,85,95.7
11,15,86,96.5
11,15,87,96.3
11,15,88,95.5
11,15,89,96.5
11,15,90,96.0
11,15,91,96.4
11,15,92,96.2
11,15,93,96.0
11,15,94,96.5
11,15,95,96.4
11,15,96,96.0
11,15,97,96.8
11,15,98,96.2
11,15,99,95.9
12,10,1,94.9
12,10,2,94.4
12,10,3,95.1
12,10,4,94.6
12,10,5,94.4
12,10,6,94.6
12,10,7,94.9
12,10,8,94.1
12,10,9,95.6
12,10,10,94.8
12,10,11,94.7
12,10,12,95.2
12,10,13,94.9
12,10,14,95.2
12,10,15,95.2
12,10,16,94.1
12,10,17,95.4
12,10,18,95.2
12,10,19,95.3
12,10,20,95.2
12,10,21,94.8
12,10,22,94.9
12,10,23,94.8
12,10,24,95.2
12,10,25,94.9
12,10,26,94.1
12,10,27,94.5
12,10,28,94.9
12,10,29,95.2
12,10,30,95.3
12,10,31,94.6
12,10,32,94.9
12,10,33,94.9
12,10,34,95.0
12,10,35,95.0
12,10,36,94.9
12,10,37,95.1
12,10,38,95.4
12,10,39,94.9
12,10,40,95.2
12,10,41,95.2
12,10,42,94.9
12,10,43,95.6
12,10,44,94.9
12,10,45,94.7
12,10,46,94.9
12,10,47,94.9
12,10,48,94.8
12,10,49,95.5
12,10,50,94.9
12,10,51,95.1
12,10,52,94.9
12,10,53,94.7
12,10,54,94.1
12,10,55,94.7
12,10,56,94.4
12,10,57,94.2
12,10,58,94.8
12,10,59,95.0
12,10,60,95.1
12,10,61,95.2
12,10,62,95.2
12,10,63,95.3
12,10,64,94.7
12,10,65,95.3
12,10,66,95.1
12,10,67,94.2
12,10,68,95.4
12,10,69,94.6
12,10,70,94.8
12,10,71,95.7
12,10,72,95.5
12,10,73,95.4
12,10,74,95.2
12,10,75,94.8
12,10,76,95.5
12,10,77,95.3
12,10,78,95.0
12,10,79,95.5
12,10,80,95.4
12,10,81,94.9
12,10,82,94.9
12,10,83,94.7
12,10,84,95.1
12,10,85,95.5
12,10,86,95.0
12,10,87,95.0
12,10,88,94.8
12,10,89,95.1
12,10,90,94.8
12,10,91,94.3
12,10,92,95.6
12,10,93,95.4
12,10,94,95.2
12,10,95,94.9
12,10,96,95.2
12,10,97,95.3
12,10,98,94.7
12,10,99,95.3
12,11,1,95.2
12,11,2,95.2
12,11,3,96.1
12,11,4,95.2
12,11,5,95.3
12,11,6,94.8
12,11,7,95.3
12,11,8,95.1
12,11,9,95.5
12,11,10,95.7
12,11,11,95.5
12,11,12,95.6
12,11,13,95.2
12,11,14,96.0
12,11,15,96.0
12,11,16,94.8
12,11,17,95.8
12,11,18,95.9
12,11,19,94.9
12,11,20,95.8
12,11,21,96.1
12,11,22,95.4
12,11,23,95.4
12,11,24,95.2
12,11,25,95.7
12,11,26,96.2
12,11,27,95.7
12,11,28,95.4
12,11,29,94.7
12,11,30,95.7
12,11,31,95.4
12,11,32,96.0
12,11,33,95.8
12,11,34,95.4
12,11,35,95.7
12,11,36,95.7
12,11,37,95.8
12,11,38,95.4
12,11,39,96.0
12,11,40,95.6
12,11,41,95.3
12,11,42,96.2
12,11,43,95.4
12,11,44,95.4
12,11,45,95.2
12,11,46,94.7
12,11,47,95.7
12,11,48,95.2
12,11,49,95.5
12,11,50,95.5
12,11,51,95.8
12,11,52,95.8
12,11,53,96.0
12,11,54,95.2
12,11,55,95.4
12,11,56,95.4
12,11,57,95.0
12,11,58,95.4
12,11,59,95.4
12,11,60,95.1
12,11,61,95.2
12,11,62,95.6
12,11,63,95.5
12,11,64,95.6
12,11,65,95.2
12,11,66,95.5
12,11,67,95.6
12,11,68,95.5
12,11,69,94.7
12,11,70,95.2
12,11,71,95.5
12,11,72,96.2
12,11,73,96.0
12,11,74,95.9
12,11,75,95.7
12,11,76,95.6
12,11,77,95.8
12,11,78,95.2
12,11,79,96.1
12,11,80,94.5
12,11,81,95.4
12,11,82,95.5
12,11,83,95.0
12,11,84,95.8
12,11,85,95.7
12,11,86,95.6
12,11,87,95.4
12,11,88,95.7
12,11,89,95.9
12,11,90,95.5
12,11,91,95.8
12,11,92,95.6
12,11,93,95.3
12,11,94,95.6
12,11,95,95.3
12,11,96,95.4
12,11,97,96.0
12,11,98,95.8
12,11,99,95.4
12,12,1,95.9
12,12,2,95.5
12,12,3,95.7
12,12,4,95.7
12,12,5,95.6
12,12,6,95.9
12,12,7,96.2
12,12,8,95.6
